match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
24474,2022-03-29,Congo,Sierra Leone,1.0,2.0,Friendly,Antalya,Turkey,True
24475,2022-03-29,Croatia,Bulgaria,2.0,1.0,Friendly,Al Rayyan,Qatar,True
24476,2022-03-29,Denmark,Serbia,3.0,0.0,Friendly,Copenhagen,Denmark,False
24477,2022-03-29,England,Ivory Coast,3.0,0.0,Friendly,London,England,False
24478,2022-03-29,Faroe Islands,Liechtenstein,1.0,0.0,Friendly,San Pedro del Pinatar,Spain,True
24479,2022-03-29,Finland,Slovakia,0.0,2.0,Friendly,Murcia,Spain,True
24480,2022-03-29,France,South Africa,5.0,0.0,Friendly,Villeneuve D'Ascq,Algeria,True
24481,2022-03-29,Israel,Romania,2.0,2.0,Friendly,Netanya,Israel,False
24482,2022-03-29,Liberia,Burundi,1.0,2.0,Friendly,Antalya,Turkey,True
24483,2022-03-29,Malta,Kuwait,2.0,0.0,Friendly,Ta' Qali,Malta,False
24484,2022-03-29,Mauritania,Libya,2.0,0.0,Friendly,Nouakchott,Mauritania,False
24485,2022-03-29,Netherlands,Germany,1.0,1.0,Friendly,Amsterdam,Netherlands,False
24486,2022-03-29,Northern Ireland,Hungary,0.0,1.0,Friendly,Belfast,Northern Ireland,False
24487,2022-03-29,Norway,Armenia,9.0,0.0,Friendly,Oslo,Norway,False
24488,2022-03-29,Qatar,Slovenia,0.0,0.0,Friendly,Al Rayyan,Qatar,False
24489,2022-03-29,Republic of Ireland,Lithuania,1.0,0.0,Friendly,Dublin,Republic of Ireland,False
24490,2022-03-29,Singapore,Philippines,2.0,0.0,Friendly,Kallang,Singapore,False
24491,2022-03-29,Spain,Iceland,5.0,0.0,Friendly,La Coruña,Spain,False
24492,2022-03-29,Switzerland,Kosovo,1.0,1.0,Friendly,Zürich,Switzerland,False
24493,2022-03-29,Tanzania,Sudan,1.0,1.0,Friendly,Dar es Salaam,Tanzania,False
24494,2022-03-29,Togo,Benin,1.0,1.0,Friendly,Antalya,Turkey,True
24495,2022-03-29,Trinidad and Tobago,Guyana,1.0,1.0,Friendly,Port of Spain,Trinidad and Tobago,False
24496,2022-03-29,Turkey,Italy,2.0,3.0,Friendly,Konya,Turkey,False
24497,2022-03-29,Wales,Czech Republic,1.0,1.0,Friendly,Cardiff,Wales,False
24498,2022-03-29,Tajikistan,Kyrgyzstan,1.0,0.0,Navruz Cup,Namangan,Uzbekistan,True
24499,2022-03-29,Uzbekistan,Uganda,4.0,2.0,Navruz Cup,Namangan,Uzbekistan,False
24500,2022-03-29,Cyprus,Estonia,2.0,0.0,UEFA Nations League,Larnaca,Cyprus,False
24501,2022-03-29,Kazakhstan,Moldova,0.0,1.0,UEFA Nations League,Nur-Sultan,Kazakhstan,False
24502,2022-03-29,Gambia,Chad,2.0,2.0,African Cup of Nations qualification,Agadir,Morocco,True
24503,2022-03-30,Mexico,El Salvador,2.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False
24504,2022-03-30,Costa Rica,United States,2.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False
24505,2022-03-30,Panama,Canada,1.0,0.0,FIFA World Cup qualification,Panama City,Panama,False
24506,2022-03-30,Jamaica,Honduras,2.0,1.0,FIFA World Cup qualification,Kingston,Jamaica,False
24507,2022-03-30,Solomon Islands,New Zealand,0.0,5.0,FIFA World Cup qualification,Doha,Qatar,True
24508,2022-04-24,El Salvador,Guatemala,0.0,4.0,Friendly,San Jose,United States,True
24509,2022-04-27,Mexico,Guatemala,0.0,0.0,Friendly,Orlando,United States,True
24510,2022-05-12,Bahamas,Turks and Caicos Islands,4.0,2.0,Friendly,Nassau,Bahamas,False
24511,2022-05-12,Dominica,Saint Vincent and the Grenadines,2.0,1.0,Friendly,Roseau,Dominica,False
24512,2022-05-14,Bahamas,Turks and Caicos Islands,1.0,2.0,Friendly,Nassau,Bahamas,False
24513,2022-05-15,Dominica,Saint Vincent and the Grenadines,3.0,1.0,Friendly,Roseau,Dominica,False
24514,2022-05-24,Mozambique,Eswatini,0.0,1.0,Friendly,Maputo,Mozambique,False
24515,2022-05-24,Thailand,Bahrain,3.0,1.0,Friendly,Bangkok,Thailand,False
24516,2022-05-27,Bahrain,Myanmar,2.0,0.0,Friendly,Pathum Thani,Thailand,True
24517,2022-05-27,Malaysia,Brunei,4.0,0.0,Friendly,Kuala Lumpur,Malaysia,False
24518,2022-05-27,Thailand,Turkmenistan,1.0,0.0,Friendly,Sisaket,Thailand,False
24519,2022-05-28,Ethiopia,Lesotho,1.0,1.0,Friendly,Adama,Ethiopia,False
24520,2022-05-28,India,Jordan,0.0,2.0,Friendly,Doha,Qatar,True
24521,2022-05-28,Mexico,Nigeria,2.0,1.0,Friendly,Arlington,United States,True
24522,2022-05-29,United Arab Emirates,Gambia,1.0,1.0,Friendly,Dubai,United Arab Emirates,False
24523,2022-05-30,Ethiopia,Lesotho,1.0,1.0,Friendly,Adama,Ethiopia,False
24524,2022-05-30,Trinidad and Tobago,Saint Lucia,1.0,0.0,Friendly,San Fernando,Trinidad and Tobago,False
24525,2022-05-31,Thailand,Bahrain,1.0,2.0,Friendly,Pathum Thani,Thailand,False
24526,2022-06-01,Italy,Argentina,0.0,3.0,CONMEBOL–UEFA Cup of Champions,Paris,France,True
24527,2022-06-01,Scotland,Ukraine,1.0,3.0,FIFA World Cup qualification,Glasgow,Scotland,False
24528,2022-06-01,Angola,Central African Republic,2.0,1.0,African Cup of Nations qualification,Luanda,Angola,False
24529,2022-06-01,Ghana,Madagascar,3.0,0.0,African Cup of Nations qualification,Cape Coast,Ghana,False
24530,2022-06-01,Libya,Botswana,1.0,0.0,African Cup of Nations qualification,Benghazi,Libya,False
24531,2022-06-01,Poland,Wales,2.0,1.0,UEFA Nations League,Wrocław,Poland,False
24532,2022-06-01,Australia,Jordan,2.0,1.0,Friendly,Al Wakrah,Qatar,True
24533,2022-06-01,Indonesia,Bangladesh,0.0,0.0,Friendly,Soreang,Indonesia,False
24534,2022-06-01,Malta,Venezuela,0.0,1.0,Friendly,Ta' Qali,Malta,False
24535,2022-06-01,Kuwait,Singapore,0.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,True
24536,2022-06-01,Malaysia,Hong Kong,2.0,0.0,Friendly,Kuala Lumpur,Malaysia,False
24537,2022-06-01,Syria,Tajikistan,1.0,0.0,Friendly,Dubai,United Arab Emirates,True
24538,2022-06-01,United States,Morocco,3.0,0.0,Friendly,Cincinnati,United States,False
24539,2022-06-01,Vietnam,Afghanistan,2.0,0.0,Friendly,Ho Chi Minh City,Vietnam,False
24540,2022-06-02,Tunisia,Equatorial Guinea,4.0,0.0,African Cup of Nations qualification,Radès,Tunisia,False
24541,2022-06-02,Mozambique,Rwanda,1.0,1.0,African Cup of Nations qualification,Johannesburg,South Africa,True
24542,2022-06-02,Panama,Costa Rica,2.0,0.0,CONCACAF Nations League,Panama City,Panama,False
24543,2022-06-02,Barbados,Antigua and Barbuda,0.0,1.0,CONCACAF Nations League,Gros Islet,Saint Lucia,True
24544,2022-06-02,Belize,Dominican Republic,0.0,2.0,CONCACAF Nations League,Belmopan,Belize,False
24545,2022-06-02,Anguilla,Dominica,0.0,0.0,CONCACAF Nations League,The Valley,Anguilla,False
24546,2022-06-02,Czech Republic,Switzerland,2.0,1.0,UEFA Nations League,Prague,Czech Republic,False
24547,2022-06-02,Spain,Portugal,1.0,1.0,UEFA Nations League,Sevilla,Spain,False
24548,2022-06-02,Israel,Iceland,2.0,2.0,UEFA Nations League,Haifa,Israel,False
24549,2022-06-02,Serbia,Norway,0.0,1.0,UEFA Nations League,Belgrade,Serbia,False
24550,2022-06-02,Slovenia,Sweden,0.0,2.0,UEFA Nations League,Ljubljana,Slovenia,False
24551,2022-06-02,Northern Ireland,Greece,0.0,1.0,UEFA Nations League,Belfast,Northern Ireland,False
24552,2022-06-02,Cyprus,Kosovo,0.0,2.0,UEFA Nations League,Larnaca,Cyprus,False
24553,2022-06-02,Georgia,Gibraltar,4.0,0.0,UEFA Nations League,Tbilisi,Georgia,False
24554,2022-06-02,Bulgaria,North Macedonia,1.0,1.0,UEFA Nations League,Razgrad,Bulgaria,False
24555,2022-06-02,Estonia,San Marino,2.0,0.0,UEFA Nations League,Tallinn,Estonia,False
24556,2022-06-02,Cambodia,Timor-Leste,2.0,1.0,Friendly,Phnom Penh,Cambodia,False
24557,2022-06-02,Ecuador,Nigeria,1.0,0.0,Friendly,Harrison,United States,True
24558,2022-06-02,Japan,Paraguay,4.0,1.0,Friendly,Sapporo,Japan,False
24559,2022-06-02,South Korea,Brazil,1.0,5.0,Friendly,Seoul,South Korea,False
24560,2022-06-02,Mexico,Uruguay,0.0,3.0,Friendly,Glendale,United States,True
24561,2022-06-03,Togo,Eswatini,2.0,2.0,African Cup of Nations qualification,Lomé,Togo,False
24562,2022-06-03,Burkina Faso,Cape Verde,2.0,0.0,African Cup of Nations qualification,Marrakech,Morocco,True
24563,2022-06-03,Comoros,Lesotho,2.0,0.0,African Cup of Nations qualification,Moroni,Comoros,False
24564,2022-06-03,Ivory Coast,Zambia,3.0,1.0,African Cup of Nations qualification,Yamoussoukro,Ivory Coast,False
24565,2022-06-03,Curaçao,Honduras,0.0,1.0,CONCACAF Nations League,Willemstad,Curaçao,False
24566,2022-06-03,Bahamas,Saint Vincent and the Grenadines,1.0,0.0,CONCACAF Nations League,Nassau,Bahamas,False
24567,2022-06-03,Nicaragua,Trinidad and Tobago,2.0,1.0,CONCACAF Nations League,Managua,Nicaragua,False
24568,2022-06-03,British Virgin Islands,Cayman Islands,1.0,1.0,CONCACAF Nations League,Tortola,British Virgin Islands,False
24569,2022-06-03,Croatia,Austria,0.0,3.0,UEFA Nations League,Osijek,Croatia,False
24570,2022-06-03,France,Denmark,1.0,2.0,UEFA Nations League,Paris,France,False
24571,2022-06-03,Belgium,Netherlands,1.0,4.0,UEFA Nations League,Brussels,Belgium,False
24572,2022-06-03,Kazakhstan,Azerbaijan,2.0,0.0,UEFA Nations League,Nur-Sultan,Kazakhstan,False
24573,2022-06-03,Belarus,Slovakia,0.0,1.0,UEFA Nations League,Novi Sad,Serbia,True
24574,2022-06-03,Liechtenstein,Moldova,0.0,2.0,UEFA Nations League,Vaduz,Liechtenstein,False
24575,2022-06-03,Latvia,Andorra,3.0,0.0,UEFA Nations League,Riga,Latvia,False
24576,2022-06-03,Nepal,Oman,0.0,2.0,Friendly,Doha,Qatar,True
24577,2022-06-04,Namibia,Burundi,1.0,1.0,African Cup of Nations qualification,Johannesburg,South Africa,True
24578,2022-06-04,Niger,Tanzania,1.0,1.0,African Cup of Nations qualification,Cotonou,Benin,True
24579,2022-06-04,Algeria,Uganda,2.0,0.0,African Cup of Nations qualification,Algiers,Algeria,False
24580,2022-06-04,Gambia,South Sudan,1.0,0.0,African Cup of Nations qualification,Thiès,Senegal,True
24581,2022-06-04,Mali,Congo,4.0,0.0,African Cup of Nations qualification,Bamako,Mali,False
24582,2022-06-04,Mauritania,Sudan,3.0,0.0,African Cup of Nations qualification,Nouakchott,Mauritania,False
24583,2022-06-04,DR Congo,Gabon,0.0,1.0,African Cup of Nations qualification,Kinshasa,DR Congo,False
24584,2022-06-04,Senegal,Benin,3.0,1.0,African Cup of Nations qualification,Diamniadio,Senegal,False
24585,2022-06-04,Suriname,Jamaica,1.0,1.0,CONCACAF Nations League,Paramaribo,Suriname,False
24586,2022-06-04,El Salvador,Grenada,3.0,1.0,CONCACAF Nations League,San Salvador,El Salvador,False
24587,2022-06-04,Bermuda,Haiti,0.0,0.0,CONCACAF Nations League,Devonshire Parish,Bermuda,False
24588,2022-06-04,Montserrat,Guyana,1.0,2.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,True
24589,2022-06-04,Hungary,England,1.0,0.0,UEFA Nations League,Budapest,Hungary,False
24590,2022-06-04,Italy,Germany,1.0,1.0,UEFA Nations League,Bologna,Italy,False
24591,2022-06-04,Armenia,Republic of Ireland,1.0,0.0,UEFA Nations League,Yerevan,Armenia,False
24592,2022-06-04,Finland,Bosnia and Herzegovina,1.0,1.0,UEFA Nations League,Helsinki,Finland,False
24593,2022-06-04,Montenegro,Romania,2.0,0.0,UEFA Nations League,Podgorica,Montenegro,False
24594,2022-06-04,Lithuania,Luxembourg,0.0,2.0,UEFA Nations League,Vilnius,Lithuania,False
24595,2022-06-04,Turkey,Faroe Islands,4.0,0.0,UEFA Nations League,Istanbul,Turkey,False
24596,2022-06-05,Wales,Ukraine,1.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False
24597,2022-06-05,Malawi,Ethiopia,2.0,1.0,African Cup of Nations qualification,Lilongwe,Malawi,False
24598,2022-06-05,Egypt,Guinea,1.0,0.0,African Cup of Nations qualification,Cairo,Egypt,False
24599,2022-06-05,Central African Republic,Ghana,1.0,1.0,African Cup of Nations qualification,Luanda,Angola,True
24600,2022-06-05,Madagascar,Angola,1.0,1.0,African Cup of Nations qualification,Antananarivo,Madagascar,False
24601,2022-06-05,Botswana,Tunisia,0.0,0.0,African Cup of Nations qualification,Francistown,Botswana,False
24602,2022-06-05,Cuba,Barbados,3.0,0.0,CONCACAF Nations League,Santiago,Cuba,False
24603,2022-06-05,Guatemala,Belize,2.0,0.0,CONCACAF Nations League,Guatemala City,Guatemala,False
24604,2022-06-05,Dominica,Anguilla,1.0,1.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True
24605,2022-06-05,Portugal,Switzerland,4.0,0.0,UEFA Nations League,Lisbon,Portugal,False
24606,2022-06-05,Czech Republic,Spain,2.0,2.0,UEFA Nations League,Prague,Czech Republic,False
24607,2022-06-05,Serbia,Slovenia,4.0,1.0,UEFA Nations League,Belgrade,Serbia,False
24608,2022-06-05,Sweden,Norway,1.0,2.0,UEFA Nations League,Stockholm,Sweden,False
24609,2022-06-05,Cyprus,Northern Ireland,0.0,0.0,UEFA Nations League,Larnaca,Cyprus,False
24610,2022-06-05,Kosovo,Greece,0.0,1.0,UEFA Nations League,Pristina,Kosovo,False
24611,2022-06-05,Gibraltar,North Macedonia,0.0,2.0,UEFA Nations League,Gibraltar,Gibraltar,False
24612,2022-06-05,Bulgaria,Georgia,2.0,5.0,UEFA Nations League,Razgrad,Bulgaria,False
24613,2022-06-05,San Marino,Malta,0.0,2.0,UEFA Nations League,Serravalle,San Marino,False
24614,2022-06-05,Argentina,Estonia,5.0,0.0,Friendly,Pamplona,Spain,True
24615,2022-06-05,Mexico,Ecuador,0.0,0.0,Friendly,Chicago,United States,True
24616,2022-06-05,Peru,New Zealand,1.0,0.0,Friendly,Barcelona,Spain,True
24617,2022-06-05,Saudi Arabia,Colombia,0.0,1.0,Friendly,Murcia,Spain,True
24618,2022-06-05,United States,Uruguay,0.0,0.0,Friendly,Kansas City,United States,False
24619,2022-06-06,Equatorial Guinea,Libya,2.0,0.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False
24620,2022-06-06,Honduras,Curaçao,1.0,2.0,CONCACAF Nations League,San Pedro Sula,Honduras,False
24621,2022-06-06,Saint Vincent and the Grenadines,Nicaragua,2.0,2.0,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,False
24622,2022-06-06,Trinidad and Tobago,Bahamas,1.0,0.0,CONCACAF Nations League,Port of Spain,Trinidad and Tobago,False
24623,2022-06-06,Chinese Taipei,Turks and Caicos Islands,3.0,2.0,CONCACAF Nations League,Saint Croix,Chinese Taipei,False
24624,2022-06-06,Cayman Islands,British Virgin Islands,1.0,1.0,CONCACAF Nations League,George Town,Cayman Islands,False
24625,2022-06-06,Austria,Denmark,1.0,2.0,UEFA Nations League,Vienna,Austria,False
24626,2022-06-06,Croatia,France,1.0,1.0,UEFA Nations League,Split,Croatia,False
24627,2022-06-06,Iceland,Albania,1.0,1.0,UEFA Nations League,Reykjavík,Iceland,False
24628,2022-06-06,Belarus,Azerbaijan,0.0,0.0,UEFA Nations League,Novi Sad,Serbia,True
24629,2022-06-06,Slovakia,Kazakhstan,0.0,1.0,UEFA Nations League,Trnava,Slovakia,False
24630,2022-06-06,Latvia,Liechtenstein,1.0,0.0,UEFA Nations League,Riga,Latvia,False
24631,2022-06-06,Andorra,Moldova,0.0,0.0,UEFA Nations League,Andorra la Vella,Andorra,False
24632,2022-06-06,South Korea,Chile,2.0,0.0,Friendly,Daejeon,South Korea,False
24633,2022-06-06,Japan,Brazil,0.0,1.0,Friendly,Tokyo,Japan,False
24634,2022-06-07,Eswatini,Burkina Faso,1.0,3.0,African Cup of Nations qualification,Johannesburg,South Africa,True
24635,2022-06-07,Cape Verde,Togo,2.0,0.0,African Cup of Nations qualification,Marrakech,Morocco,True
24636,2022-06-07,Zambia,Comoros,2.0,1.0,African Cup of Nations qualification,Lusaka,Zambia,False
24637,2022-06-07,Senegal,Rwanda,1.0,0.0,African Cup of Nations qualification,Diamniadio,Senegal,False
24638,2022-06-07,Jamaica,Suriname,3.0,1.0,CONCACAF Nations League,Kingston,Jamaica,False
24639,2022-06-07,Grenada,El Salvador,2.0,2.0,CONCACAF Nations League,St. George's,Grenada,False
24640,2022-06-07,Guyana,Bermuda,2.0,1.0,CONCACAF Nations League,Leonora,Guyana,False
24641,2022-06-07,Haiti,Montserrat,3.0,2.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,True
24642,2022-06-07,Germany,England,1.0,1.0,UEFA Nations League,Munich,Germany,False
24643,2022-06-07,Italy,Hungary,2.0,1.0,UEFA Nations League,Cesena,Italy,False
24644,2022-06-07,Finland,Montenegro,2.0,0.0,UEFA Nations League,Helsinki,Finland,False
24645,2022-06-07,Bosnia and Herzegovina,Romania,1.0,0.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False
24646,2022-06-07,Faroe Islands,Luxembourg,0.0,1.0,UEFA Nations League,Tórshavn,Faroe Islands,False
24647,2022-06-07,Lithuania,Turkey,0.0,6.0,UEFA Nations League,Vilnius,Lithuania,False
24648,2022-06-08,Kuwait,Indonesia,1.0,2.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
24649,2022-06-08,Jordan,Nepal,2.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
24650,2022-06-08,Philippines,Yemen,0.0,0.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,True
24651,2022-06-08,Mongolia,Palestine,0.0,1.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,False
24652,2022-06-08,Thailand,Maldives,3.0,0.0,AFC Asian Cup qualification,Namangan,Uzbekistan,True
24653,2022-06-08,Uzbekistan,Sri Lanka,3.0,0.0,AFC Asian Cup qualification,Namangan,Uzbekistan,False
24654,2022-06-08,Hong Kong,Afghanistan,2.0,1.0,AFC Asian Cup qualification,Kolkota,India,True
24655,2022-06-08,India,Cambodia,2.0,0.0,AFC Asian Cup qualification,Kolkota,India,False
24656,2022-06-08,Bahrain,Bangladesh,2.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
24657,2022-06-08,Malaysia,Turkmenistan,3.0,1.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
24658,2022-06-08,Tajikistan,Myanmar,4.0,0.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,True
24659,2022-06-08,Kyrgyzstan,Singapore,2.0,1.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,False
24660,2022-06-08,Uganda,Niger,1.0,1.0,African Cup of Nations qualification,Entebbe,Uganda,False
24661,2022-06-08,Tanzania,Algeria,0.0,2.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False
24662,2022-06-08,Congo,Gambia,1.0,0.0,African Cup of Nations qualification,Brazzaville,Congo,False
24663,2022-06-08,Gabon,Mauritania,0.0,0.0,African Cup of Nations qualification,Franceville,Gabon,False
24664,2022-06-08,Sudan,DR Congo,2.0,1.0,African Cup of Nations qualification,Omdurman,Sudan,False
24665,2022-06-08,Benin,Mozambique,0.0,1.0,African Cup of Nations qualification,Cotonou,Benin,False
24666,2022-06-08,Wales,Netherlands,1.0,2.0,UEFA Nations League,Cardiff,Wales,False
24667,2022-06-08,Belgium,Poland,6.0,1.0,UEFA Nations League,Brussels,Belgium,False
24668,2022-06-08,Republic of Ireland,Ukraine,0.0,1.0,UEFA Nations League,Dublin,Republic of Ireland,False
24669,2022-06-08,Scotland,Armenia,2.0,0.0,UEFA Nations League,Glasgow,Scotland,False
24670,2022-06-09,Guinea-Bissau,São Tomé and Príncipe,5.0,1.0,African Cup of Nations qualification,Agadir,Morocco,True
24671,2022-06-09,Nigeria,Sierra Leone,2.0,1.0,African Cup of Nations qualification,Abuja,Nigeria,False
24672,2022-06-09,Burundi,Cameroon,0.0,1.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,True
24673,2022-06-09,Ethiopia,Egypt,2.0,0.0,African Cup of Nations qualification,Lilongwe,Malawi,True
24674,2022-06-09,Guinea,Malawi,1.0,0.0,African Cup of Nations qualification,Conakry,Guinea,False
24675,2022-06-09,South Sudan,Mali,1.0,3.0,African Cup of Nations qualification,Entebbe,Uganda,True
24676,2022-06-09,Lesotho,Ivory Coast,0.0,0.0,African Cup of Nations qualification,Soweto,South Africa,True
24677,2022-06-09,Morocco,South Africa,2.0,1.0,African Cup of Nations qualification,Rabat,Morocco,False
24678,2022-06-09,Canada,Curaçao,4.0,0.0,CONCACAF Nations League,Vancouver,Canada,False
24679,2022-06-09,Antigua and Barbuda,Cuba,0.0,2.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True
24680,2022-06-09,Aruba,Saint Kitts and Nevis,2.0,3.0,CONCACAF Nations League,Willemstad,Curaçao,True
24681,2022-06-09,Dominica,Saint Lucia,0.0,1.0,CONCACAF Nations League,Roseau,Dominica,False
24682,2022-06-09,Cayman Islands,Puerto Rico,0.0,3.0,CONCACAF Nations League,George Town,Cayman Islands,False
24683,2022-06-09,Portugal,Czech Republic,2.0,0.0,UEFA Nations League,Lisbon,Portugal,False
24684,2022-06-09,Switzerland,Spain,0.0,1.0,UEFA Nations League,Geneva,Switzerland,False
24685,2022-06-09,Norway,Slovenia,0.0,0.0,UEFA Nations League,Oslo,Norway,False
24686,2022-06-09,Sweden,Serbia,0.0,1.0,UEFA Nations League,Stockholm,Sweden,False
24687,2022-06-09,Kosovo,Northern Ireland,3.0,2.0,UEFA Nations League,Pristina,Kosovo,False
24688,2022-06-09,Greece,Cyprus,3.0,0.0,UEFA Nations League,Vólos,Greece,False
24689,2022-06-09,Gibraltar,Bulgaria,1.0,1.0,UEFA Nations League,Gibraltar,Gibraltar,False
24690,2022-06-09,North Macedonia,Georgia,0.0,3.0,UEFA Nations League,Skopje,North Macedonia,False
24691,2022-06-09,Malta,Estonia,1.0,2.0,UEFA Nations League,Ta' Qali,Malta,False
24692,2022-06-09,New Zealand,Oman,0.0,0.0,Friendly,Al Rayyan,Qatar,True
24693,2022-06-09,San Marino,Iceland,0.0,1.0,Friendly,Serravalle,San Marino,False
24694,2022-06-09,Saudi Arabia,Venezuela,0.0,1.0,Friendly,Murcia,Spain,True
24695,2022-06-10,United States,Grenada,5.0,0.0,CONCACAF Nations League,Austin,United States,False
24696,2022-06-10,Saint Vincent and the Grenadines,Trinidad and Tobago,0.0,2.0,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,False
24697,2022-06-10,Bahamas,Nicaragua,0.0,2.0,CONCACAF Nations League,Nassau,Bahamas,False
24698,2022-06-10,Dominican Republic,Guatemala,1.0,1.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,False
24699,2022-06-10,Austria,France,1.0,1.0,UEFA Nations League,Vienna,Austria,False
24700,2022-06-10,Denmark,Croatia,0.0,1.0,UEFA Nations League,Copenhagen,Denmark,False
24701,2022-06-10,Albania,Israel,1.0,2.0,UEFA Nations League,Tirana,Albania,False
24702,2022-06-10,Azerbaijan,Slovakia,0.0,1.0,UEFA Nations League,Mardakan,Azerbaijan,False
24703,2022-06-10,Belarus,Kazakhstan,1.0,1.0,UEFA Nations League,Novi Sad,Serbia,True
24704,2022-06-10,Moldova,Latvia,2.0,4.0,UEFA Nations League,Chișinău,Moldova,False
24705,2022-06-10,Andorra,Liechtenstein,2.0,1.0,UEFA Nations League,Andorra la Vella,Andorra,False
24706,2022-06-10,South Korea,Paraguay,2.0,2.0,Friendly,Suwon,South Korea,False
24707,2022-06-10,Chile,Tunisia,0.0,2.0,Kirin Cup,Kobe,Japan,True
24708,2022-06-10,Japan,Ghana,4.0,1.0,Kirin Cup,Kobe,Japan,False
24709,2022-06-11,Kuwait,Nepal,4.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
24710,2022-06-11,Indonesia,Jordan,0.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
24711,2022-06-11,Mongolia,Philippines,0.0,1.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,False
24712,2022-06-11,Yemen,Palestine,0.0,5.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,True
24713,2022-06-11,Sri Lanka,Thailand,0.0,2.0,AFC Asian Cup qualification,Namangan,Uzbekistan,True
24714,2022-06-11,Uzbekistan,Maldives,4.0,0.0,AFC Asian Cup qualification,Namangan,Uzbekistan,False
24715,2022-06-11,Cambodia,Hong Kong,0.0,3.0,AFC Asian Cup qualification,Kolkota,India,True
24716,2022-06-11,India,Afghanistan,2.0,1.0,AFC Asian Cup qualification,Kolkota,India,False
24717,2022-06-11,Bangladesh,Turkmenistan,1.0,2.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
24718,2022-06-11,Malaysia,Bahrain,1.0,2.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
24719,2022-06-11,Singapore,Tajikistan,0.0,1.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,True
24720,2022-06-11,Kyrgyzstan,Myanmar,2.0,0.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,False
24721,2022-06-11,Mexico,Suriname,3.0,0.0,CONCACAF Nations League,Torreón,Mexico,False
24722,2022-06-11,Guyana,Haiti,2.0,6.0,CONCACAF Nations League,Leonora,Guyana,False
24723,2022-06-11,Montserrat,Bermuda,3.0,2.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,True
24724,2022-06-11,England,Italy,0.0,0.0,UEFA Nations League,Wolverhampton,England,False
24725,2022-06-11,Hungary,Germany,1.0,1.0,UEFA Nations League,Budapest,Hungary,False
24726,2022-06-11,Wales,Belgium,1.0,1.0,UEFA Nations League,Cardiff,Wales,False
24727,2022-06-11,Netherlands,Poland,2.0,2.0,UEFA Nations League,Rotterdam,Netherlands,False
24728,2022-06-11,Ukraine,Armenia,3.0,0.0,UEFA Nations League,Łódź,Poland,True
24729,2022-06-11,Republic of Ireland,Scotland,3.0,0.0,UEFA Nations League,Dublin,Republic of Ireland,False
24730,2022-06-11,Montenegro,Bosnia and Herzegovina,1.0,1.0,UEFA Nations League,Podgorica,Montenegro,False
24731,2022-06-11,Romania,Finland,1.0,0.0,UEFA Nations League,Bucharest,Romania,False
24732,2022-06-11,Faroe Islands,Lithuania,2.0,1.0,UEFA Nations League,Tórshavn,Faroe Islands,False
24733,2022-06-11,Luxembourg,Turkey,0.0,2.0,UEFA Nations League,Luxembourg,Luxembourg,False
24734,2022-06-11,Ecuador,Cape Verde,1.0,0.0,Friendly,Fort Lauderdale,United States,True
24735,2022-06-11,Uruguay,Panama,5.0,0.0,Friendly,Montevideo,Uruguay,False
24736,2022-06-12,Cuba,Antigua and Barbuda,3.0,1.0,CONCACAF Nations League,Santiago,Cuba,False
24737,2022-06-12,Saint Lucia,Anguilla,2.0,0.0,CONCACAF Nations League,Gros Islet,Saint Lucia,False
