Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Training Stress Score®,Grit,Flow,Total Strokes,Avg. Swolf,Avg Stroke Rate,Total Reps,Decompression,Best Lap Time,Number of Laps,Max Temp,Stress Change,Stress Start,Stress End,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2021-02-09 17:27:02,false,"Running y caminada con mi esposita","3.88","275","00:45:09","120","158","113","186","11:37","5:48","37","45","0.86","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:08:54.6","4","NaN","--","--","--","00:42:21","00:48:24","138","161"
Running,2021-02-08 16:56:23,false,"Running con mi esposita ","3.27","256","00:27:13","149","166","179","187","8:20","5:52","30","50","0.67","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:02:12.3","4","NaN","--","--","--","00:27:06","00:27:13","128","148"
Running,2021-02-08 06:53:10,false,"Santiago de Surco Running","8.01","469","00:46:35","151","164","183","198","5:49","4:50","36","61","0.94","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:02.6","9","NaN","--","--","--","00:45:46","00:46:35","110","148"
Running,2021-02-07 09:26:42,false,"Running con mi esposita ","3.01","183","00:25:26","128","150","177","187","8:26","5:31","35","29","0.67","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:07.1","4","NaN","--","--","--","00:25:25","00:25:26","151","164"
Running,2021-02-06 06:37:38,false,"Santiago de Surco Running","16.01","992","01:29:55","165","184","183","196","5:37","4:27","99","195","0.98","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:02.0","17","NaN","--","--","--","01:29:48","01:29:55","54","154"
Running,2021-02-05 07:07:48,false,"Santiago de Surco Running","8.01","478","00:45:12","157","171","181","196","5:38","1:03","49","71","0.98","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:02.4","9","NaN","--","--","--","00:44:21","00:45:12","99","139"
Running,2021-02-03 07:04:13,false,"Santiago de Surco Running","8.01","477","00:45:14","156","171","184","191","5:39","4:54","40","59","0.96","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:02.7","9","NaN","--","--","--","00:45:12","00:45:14","124","168"
Running,2021-02-02 06:38:25,false,"Tempo running ","10.01","601","00:54:28","163","186","180","189","5:26","4:06","81","43","1.02","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:02.6","11","NaN","--","--","--","00:54:24","00:54:28","67","108"
Running,2021-02-01 07:24:26,false,"Santiago de Surco Running","8.01","503","00:45:38","162","186","179","195","5:42","4:45","55","78","0.98","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:02.4","9","NaN","--","--","--","00:44:41","00:45:38","134","180"
Running,2021-01-31 08:15:44,false,"Santiago de Surco Running","8.02","487","00:45:03","159","172","182","191","5:37","5:00","63","73","0.98","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:04.2","9","NaN","--","--","--","00:44:56","00:45:03","139","179"
Running,2021-01-22 06:48:07,false,"Santiago de Surco Running","7.02","428","00:41:09","154","169","180","195","5:52","5:06","39","53","0.95","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:06.1","8","NaN","--","--","--","00:40:17","00:41:09","134","172"
Running,2021-01-21 07:05:39,false,"Santiago de Surco Running","18.11","1,258","01:45:50","170","185","180","187","5:51","4:47","113","194","0.95","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:33.7","19","NaN","--","--","--","01:45:42","01:45:50","79","173"
Running,2021-01-19 07:04:48,false,"Santiago de Surco - Piques general","6.95","464","01:06:00","131","171","115","241","9:30","2:06","56","82","0.99","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:26.8","15","NaN","--","--","--","00:51:09","01:06:00","140","162"
Breathwork,2021-01-17 09:47:21,false,"Meditation ","--","20","00:16:27","62","71","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:16:27","1","NaN","-39","39","0","00:00:00","00:16:27","--","--"
Running,2021-01-17 07:05:38,false,"Asia Running","8.25","464","00:47:02","147","166","188","198","5:42","5:02","22","41","0.93","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:21.4","9","NaN","--","--","--","00:46:57","00:47:02","-15","41"
Running,2021-01-16 06:43:18,false,"Asia Running","16.01","940","01:31:20","155","181","186","198","5:42","4:55","46","67","0.94","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:02.7","17","NaN","--","--","--","01:31:16","01:31:20","0","39"
Running,2021-01-15 07:14:33,false,"San Borja - Base line test","9.09","574","00:50:56","166","191","181","193","5:36","4:10","45","66","0.99","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:00.5","11","NaN","--","--","--","00:50:49","00:50:56","132","179"
Breathwork,2021-01-13 20:03:45,false,"Meditation","--","18","00:18:47","55","70","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:18:47","1","NaN","-20","20","0","00:00:00","00:18:47","--","--"
Running,2021-01-13 08:26:39,false,"Santiago de Surco Running","7.39","403","00:42:16","146","175","176","189","5:43","4:21","39","51","0.99","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:56.0","8","NaN","--","--","--","00:41:11","00:42:16","16","55"
Running,2021-01-10 07:32:01,false,"Asia Running","9.08","511","00:52:16","146","169","186","200","5:45","5:15","15","40","0.93","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:25.0","10","NaN","--","--","--","00:52:13","00:52:16","10","43"
Breathwork,2021-01-09 09:59:04,false,"Meditation","--","18","00:15:46","61","74","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:15:46","1","NaN","-49","49","0","00:00:00","00:15:46","--","--"
Running,2021-01-09 07:08:51,false,"Asia Running","7.60","422","00:42:35","148","180","182","195","5:36","3:49","22","66","0.98","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:02:25.5","8","NaN","--","--","--","00:42:31","00:42:35","-41","19"
Running,2021-01-08 07:06:41,false,"Santiago de Surco Running","13.01","800","01:19:54","152","177","177","189","6:08","4:24","99","117","0.92","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:03.0","14","NaN","--","--","--","01:18:01","01:19:54","130","172"
Running,2021-01-07 07:25:20,false,"Santiago de Surco - Piques general","4.35","240","00:36:12","124","164","131","232","8:19","3:03","25","37","0.88","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:02.9","12","NaN","--","--","--","00:34:26","00:36:12","163","176"
Breathwork,2021-01-06 20:33:15,false,"Guided meditation","--","13","00:15:04","49","69","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:15:04","1","NaN","-6","6","0","00:00:00","00:15:04","--","--"
Running,2021-01-06 07:30:09,false,"Santiago de Surco Running","7.19","446","00:43:02","154","174","182","197","5:59","4:40","19","126","0.92","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:06.3","8","NaN","--","--","--","00:42:47","00:43:02","41","165"
Breathwork,2021-01-01 22:04:47,false,"Meditation and sleep","--","55","00:50:28","60","84","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:50:28","1","NaN","-28","28","0","00:00:00","00:50:28","--","--"
Breathwork,2020-12-31 19:30:51,false,"Meditation","--","5","00:05:30.9","54","71","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:05:30.9","1","NaN","-8","8","0","00:00:00","00:05:30.9","--","--"
Running,2020-12-29 07:15:13,false,"Santiago de Surco Running","16.02","998","01:32:13","159","182","187","202","5:45","4:52","98","133","0.93","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:04.6","17","NaN","--","--","--","01:31:59","01:32:13","112","168"
Running,2020-12-28 20:26:15,false,"Santiago de Surco Running","7.55","421","00:46:08","140","169","179","200","6:06","3:50","103","12","0.91","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:03:19.0","8","NaN","--","--","--","00:46:06","00:46:08","149","242"
Running,2020-12-25 07:13:17,false,"Santiago de Surco Running","7.28","402","00:42:13","146","161","186","198","5:48","4:51","27","110","0.93","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:18.6","8","NaN","--","--","--","00:42:07","00:42:13","63","164"
Running,2020-12-24 11:57:04,false,"Santiago de Surco - 1. Tempo","10.40","649","00:56:26","168","191","181","189","5:26","4:32","75","84","1.02","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:04.1","13","NaN","--","--","--","00:56:07","00:56:26","135","227"
Running,2020-12-23 07:26:41,false,"Santiago de Surco Running","14.01","882","01:22:19","161","181","181","200","5:52","4:38","52","163","0.95","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:02.7","15","NaN","--","--","--","01:20:11","01:22:19","122","245"
Running,2020-12-22 19:39:20,false,"Santiago de Surco Running","7.26","414","00:40:58","154","177","178","193","5:38","4:37","30","75","0.99","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:12.7","8","NaN","--","--","--","00:40:03","00:40:58","184","239"
Running,2020-12-18 19:11:40,false,"Santiago de Surco Running","10.01","607","00:56:13","162","188","177","202","5:37","4:23","184","187","1.01","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:02.4","11","NaN","--","--","--","00:53:09","00:56:13","111","261"
Running,2020-12-17 07:47:07,false,"Santiago de Surco Running","12.01","723","01:08:44","159","174","184","195","5:43","4:38","55","163","0.95","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:02.7","13","NaN","--","--","--","01:07:49","01:08:44","105","236"
Running,2020-12-16 16:04:46,false,"Santiago de Surco Running","7.21","435","00:39:53","162","180","183","223","5:32","4:29","43","51","0.99","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:54.4","8","NaN","--","--","--","00:38:30","00:39:53","214","254"
Running,2020-12-10 07:42:45,false,"Santiago de Surco Running","10.03","590","01:00:18","149","176","176","193","6:01","4:24","70","89","0.95","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:05.3","11","NaN","--","--","--","00:58:39","01:00:18","165","204"
Running,2020-12-09 07:53:09,false,"San Borja Running","9.25","552","00:54:01","154","185","181","187","5:50","4:33","64","81","0.94","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:54.5","10","NaN","--","--","--","00:53:56","00:54:01","144","187"
Running,2020-12-07 19:16:42,false,"Santiago de Surco Running","5.01","276","00:30:19","140","159","183","200","6:03","5:12","27","130","0.90","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:02.0","6","NaN","--","--","--","00:29:58","00:30:19","27","148"
Running,2020-12-04 06:54:52,false,"Santiago de Surco - 80m X 16","6.50","406","01:01:16","132","167","160","246","9:25","2:58","297","329","0.68","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:00.1","37","NaN","--","--","--","00:56:48","01:01:16","173","312"
Running,2020-12-03 07:32:27,false,"Santiago de Surco Running","8.16","466","00:45:21","155","175","180","193","5:34","4:32","28","61","1.00","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:39.7","9","NaN","--","--","--","00:44:39","00:45:21","152","205"
Running,2020-12-02 06:48:38,false,"Santiago de Surco Running","11.04","626","01:02:49","153","176","185","193","5:42","4:38","49","71","0.95","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:09.4","12","NaN","--","--","--","01:02:34","01:02:49","181","225"
Cardio,2020-12-01 19:24:56,false,"Runners strength & Balance","0.00","63","00:15:30","94","124","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:15:30","1","NaN","--","--","--","00:00:00","00:15:30","154","211"
Running,2020-12-01 07:37:05,false,"Santiago de Surco Running","7.44","438","00:42:55","156","170","180","189","5:46","4:59","38","49","0.96","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:02:17.9","8","NaN","--","--","--","00:42:45","00:42:55","197","237"
Running,2020-11-26 08:38:56,false,"Santiago de Surco Running","7.37","413","00:43:01","148","173","181","191","5:50","4:26","46","69","0.95","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:39.1","8","NaN","--","--","--","00:42:25","00:43:01","121","175"
Running,2020-11-25 07:44:46,false,"Santiago de Surco Running","7.66","461","00:44:16","159","187","179","200","5:47","4:16","54","93","0.97","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:02:57.2","8","NaN","--","--","--","00:43:35","00:44:16","116","176"
Cardio,2020-11-24 19:30:27,false,"Core crunch 2.0","0.00","62","00:14:52","95","125","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:14:52","1","NaN","--","--","--","00:00:00","00:14:52","23","30"
Running,2020-11-24 14:10:02,false,"Santiago de Surco Running","5.02","285","00:27:50","154","180","186","198","5:33","4:44","20","21","0.97","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:02.8","6","NaN","--","--","--","00:27:43","00:27:50","146","191"
Running,2020-11-23 19:06:41,false,"Santiago de Surco Running","8.01","433","00:43:57","151","175","189","205","5:29","4:00","30","70","0.96","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:02.8","11","NaN","--","--","--","00:43:53","00:43:57","163","211"
Running,2020-11-20 07:16:29,false,"Santiago de Surco Running","1.68","136","00:13:26","155","175","177","244","8:00","4:33","112","3","0.70","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:05:41.5","2","NaN","--","--","--","00:13:24","00:13:26","111","222"
Running,2020-11-19 13:12:50,false,"Santiago de Surco Running","5.02","290","00:29:09","153","176","183","202","5:49","4:31","27","29","0.94","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:04.7","6","NaN","--","--","--","00:29:08","00:29:09","133","158"
Cardio,2020-11-18 20:03:49,false,"Core crunch 2.0","0.00","25","00:15:20","69","83","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:15:20","1","NaN","--","--","--","00:00:00","00:15:20","146","177"
Running,2020-11-18 07:34:15,false,"Santiago de Surco Running","6.78","402","00:40:04","154","171","189","198","5:54","5:05","37","44","0.90","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:04:07.0","7","NaN","--","--","--","00:39:56","00:40:04","180","216"
Running,2020-11-17 08:22:53,false,"Santiago de Surco Running","6.00","351","00:35:59","150","178","183","198","6:00","4:33","31","45","0.91","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:05:40.0","6","NaN","--","--","--","00:35:52","00:35:59","178","205"
Cardio,2020-11-16 20:51:09,false,"Core crunch 2.0","0.00","64","00:14:52","97","119","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:14:52","1","NaN","--","--","--","00:00:00","00:14:52","155","183"
Running,2020-11-13 06:30:39,false,"Santiago de Surco Running","21.35","1,294","02:05:05","162","187","186","198","5:51","4:47","138","205","0.92","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:47.4","22","NaN","--","--","--","02:05:01","02:05:05","93","179"
Running,2020-11-12 07:03:35,false,"Santiago de Surco Running","7.02","399","00:39:36","154","178","181","198","5:39","4:21","32","46","0.98","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:03.7","8","NaN","--","--","--","00:39:05","00:39:36","123","160"
Running,2020-11-11 06:58:11,false,"Santiago de Surco Running","6.02","348","00:34:14","154","181","186","200","5:41","4:52","25","49","0.95","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:04.4","7","NaN","--","--","--","00:34:11","00:34:14","114","171"
Running,2020-11-10 07:19:58,false,"Santiago de Surco Running","11.67","704","01:08:32","157","188","181","205","5:52","4:21","53","78","0.94","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:03:07.6","12","NaN","--","--","--","01:08:08","01:08:32","6","159"
Cardio,2020-11-09 20:23:23,false,"Core crunch 2.0","0.00","40","00:15:00","--","129","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:15:00","1","NaN","--","--","--","00:NaN:NaN","00:15:00","--","--"
Running,2020-11-06 06:56:42,false,"Santiago de Surco Running","13.66","846","01:21:27","160","176","180","189","5:58","4:50","70","162","0.93","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:03:16.7","14","NaN","--","--","--","01:21:20","01:21:27","48","162"
Running,2020-11-05 07:39:35,false,"San Borja Running","6.01","309","00:31:48","151","169","195","212","5:17","4:18","11","48","0.97","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:02.4","7","NaN","--","--","--","00:31:46","00:31:48","127","181"
Running,2020-11-04 07:32:36,false,"Santiago de Surco Running","8.02","449","00:44:49","155","179","186","209","5:35","3:33","26","58","0.96","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:03.2","9","NaN","--","--","--","00:44:21","00:44:49","104","197"
Running,2020-11-03 07:42:06,false,"Santiago de Surco Running","8.53","496","00:50:01","154","181","181","198","5:52","4:22","41","43","0.94","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:02:24.7","9","NaN","--","--","--","00:49:50","00:50:01","189","219"
Running,2020-10-30 06:32:19,false,"Santiago de Surco Running","21.34","1,265","02:10:43","156","173","188","207","6:08","4:23","136","150","0.87","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:33.6","22","NaN","--","--","--","02:10:31","02:10:43","130","214"
Running,2020-10-29 06:45:03,false,"Santiago de Surco Running","9.04","518","00:55:47","148","165","186","198","6:11","5:18","41","59","0.87","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:13.5","10","NaN","--","--","--","00:55:44","00:55:47","137","183"
Running,2020-10-28 06:44:46,false,"Santiago de Surco Running","8.11","459","00:46:38","156","180","191","207","5:45","4:36","30","52","0.91","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:38.0","9","NaN","--","--","--","00:46:29","00:46:38","139","183"
Running,2020-10-27 07:37:34,false,"Santiago de Surco Running","10.05","590","01:01:40","155","172","188","209","6:08","4:13","68","84","0.87","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:17.7","11","NaN","--","--","--","01:00:55","01:01:40","140","184"
Running,2020-10-23 06:45:18,false,"Santiago de Surco Running","21.24","1,301","02:32:27","155","185","184","205","7:11","4:07","112","129","0.75","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:07.9","22","NaN","--","--","--","02:32:16","02:32:27","146","213"
Running,2020-10-22 07:07:29,false,"Santiago de Surco Running","9.03","548","00:59:14","154","167","182","195","6:34","5:33","44","74","0.84","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:09.4","10","NaN","--","--","--","00:59:09","00:59:14","184","230"
Running,2020-10-21 06:54:32,false,"Santiago de Surco Running","10.09","582","01:03:41","151","167","184","197","6:19","5:19","55","85","0.86","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:29.2","11","NaN","--","--","--","01:03:32","01:03:41","149","219"
Running,2020-10-19 11:09:12,false,"Santiago de Surco Running","8.03","486","00:51:58","154","167","185","195","6:28","5:07","45","35","0.83","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:09.7","9","NaN","--","--","--","00:51:49","00:51:58","121","165"
Running,2020-10-16 06:37:49,false,"Santiago de Surco Running","18.03","978","01:53:07","152","169","185","195","6:16","5:16","83","114","0.86","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:09.9","19","NaN","--","--","--","01:52:58","01:53:07","118","169"
Running,2020-10-15 06:38:18,false,"Santiago de Surco Running","8.57","535","00:58:07","153","177","180","187","6:47","5:58","53","73","0.82","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:03:41.6","9","NaN","--","--","--","00:57:57","00:58:07","92","184"
Running,2020-10-13 07:32:47,false,"Santiago de Surco Running","8.47","521","00:57:19","154","173","181","189","6:46","5:42","34","67","0.82","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:02:52.9","9","NaN","--","--","--","00:57:08","00:57:19","99","134"
Running,2020-10-11 06:32:14,false,"Asia Running","7.07","406","00:45:23","146","161","180","189","6:25","5:35","25","58","0.86","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:22.1","8","NaN","--","--","--","00:45:20","00:45:23","-10","97"
Running,2020-10-09 06:33:31,false,"Asia Running","11.03","628","01:10:11","145","164","186","195","6:22","5:30","85","115","0.85","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:10.4","12","NaN","--","--","--","01:09:59","01:10:11","-34","71"
Running,2020-10-07 06:31:46,false,"Santiago de Surco Running","16.13","989","01:43:38","155","185","182","193","6:26","4:42","90","119","0.86","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:41.6","17","NaN","--","--","--","01:43:26","01:43:38","-46","193"
Running,2020-10-05 15:06:48,false,"Santiago de Surco Running","7.15","421","00:46:54","147","165","183","193","6:34","5:30","63","81","0.83","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:50.6","8","NaN","--","--","--","00:46:44","00:46:54","118","208"
Running,2020-10-02 07:33:03,false,"Santiago de Surco Running","11.19","632","01:11:15","147","161","184","193","6:22","5:17","90","179","0.85","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:58.3","12","NaN","--","--","--","01:11:05","01:11:15","42","232"
Running,2020-09-30 06:53:19,false,"Santiago de Surco Running","14.01","806","01:24:59","156","173","184","196","6:04","5:21","185","229","0.90","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:04.4","15","NaN","--","--","--","01:24:48","01:24:59","98","168"
Running,2020-09-29 07:25:35,false,"Santiago de Surco Running","6.36","366","00:38:45","152","175","186","195","6:05","5:08","79","85","0.88","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:50.7","7","NaN","--","--","--","00:38:34","00:38:45","130","200"
Running,2020-09-28 15:36:06,false,"Santiago de Surco Running","6.49","393","00:39:26","154","167","186","195","6:04","4:30","60","56","0.89","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:02:18.9","7","NaN","--","--","--","00:39:25","00:39:26","148","216"
Running,2020-09-25 07:09:14,false,"Santiago de Surco Running","6.02","369","00:38:03","153","175","183","191","6:19","5:17","41","77","0.87","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:07.3","7","NaN","--","--","--","00:37:53","00:38:03","110","160"
Running,2020-09-24 06:53:04,false,"Santiago de Surco Running","11.07","711","01:05:09","163","176","187","202","5:53","5:08","61","117","0.91","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:25.3","12","NaN","--","--","--","01:05:07","01:05:09","72","157"
Running,2020-09-22 07:11:26,false,"Santiago de Surco Running","13.06","743","01:18:24","151","167","183","193","6:00","4:51","110","135","0.91","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:15.8","14","NaN","--","--","--","01:18:12","01:18:24","92","176"
Running,2020-09-21 15:47:00,false,"Santiago de Surco Running","6.04","373","00:36:50","156","173","182","193","6:06","5:06","60","53","0.90","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:11.8","7","NaN","--","--","--","00:36:41","00:36:50","137","264"
Running,2020-09-17 07:10:35,false,"Santiago de Surco Running","13.02","769","01:17:39","153","167","183","191","5:58","5:09","92","152","0.92","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:07.6","14","NaN","--","--","--","01:17:27","01:17:39","62","152"
Running,2020-09-16 14:10:16,false,"Santiago de Surco Running","5.03","304","00:28:03","159","181","186","200","5:34","4:51","47","65","0.96","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:09.5","6","NaN","--","--","--","00:27:56","00:28:03","124","197"
Running,2020-09-15 06:52:59,false,"Santiago de Surco Running","6.60","361","00:39:02","142","166","185","193","5:55","4:59","40","86","0.91","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:03:05.0","7","NaN","--","--","--","00:39:00","00:39:02","71","151"
Running,2020-09-14 15:07:17,false,"Santiago de Surco Running","5.09","291","00:29:01","149","178","185","195","5:42","4:38","26","40","0.95","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:26.2","6","NaN","--","--","--","00:28:52","00:29:01","124","202"
Running,2020-09-11 07:27:29,false,"Santiago de Surco Running","5.08","286","00:29:08","150","167","186","196","5:44","4:33","22","80","0.94","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:23.5","6","NaN","--","--","--","00:29:05","00:29:08","72","188"
Running,2020-09-10 07:26:26,false,"Santiago de Surco Running","8.24","511","00:48:19","159","177","182","191","5:52","4:30","50","115","0.93","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:12.4","9","NaN","--","--","--","00:48:08","00:48:19","79","276"
Running,2020-09-08 07:23:21,false,"Santiago de Surco Running","10.27","607","00:58:47","154","176","186","196","5:43","4:55","33","104","0.94","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:21.7","11","NaN","--","--","--","00:58:36","00:58:47","189","281"
Running,2020-09-07 13:14:11,false,"Santiago de Surco Running","5.03","312","00:31:47","150","161","183","191","6:19","5:30","42","63","0.87","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:11.5","6","NaN","--","--","--","00:31:38","00:31:47","251","291"
